id,name,now_cost,position,team,total_points,expected_goals_conceded_per_90,expected_goals_conceded,form,team_join_date,transfers_in,goals_conceded,saves_per_90,minutes,now_cost_rank_type,value_season,mng_underdog_draw,goals_conceded_per_90,penalties_missed,creativity,selected_rank,ict_index_rank_type,transfers_out_event,mng_clean_sheets,birth_date,starts,mng_goals_scored,penalties_saved,expected_goals,expected_assists_per_90,creativity_rank,mng_win,news_added,saves,clean_sheets,own_goals,bonus,chance_of_playing_next_round,ep_this,points_per_game_rank_type,ict_index,transfers_out,opta_code,direct_freekicks_order,clean_sheets_per_90,can_select,selected_by_percent,mng_underdog_win,corners_and_indirect_freekicks_order,cost_change_start_fall,dreamteam_count,points_per_game_rank,assists,expected_goal_involvements,event_points,points_per_game,yellow_cards,cost_change_event_fall,mng_draw,starts_per_90,threat_rank,cost_change_event,bps,selected_rank_type,influence_rank,penalties_order,in_dreamteam,red_cards,region,threat_rank_type,cost_change_start,value_form,chance_of_playing_this_round,form_rank,transfers_in_event,influence,web_name,news,mng_loss,creativity_rank_type,expected_goals_per_90,now_cost_rank,form_rank_type,ict_index_rank,influence_rank_type,ep_next,goals_scored,expected_goal_involvements_per_90,expected_assists,status,threat
518,Flynn Downes,47,MID,Southampton,45,1.98,43.29,1.6,2024-07-16,7944,45,0.0,1969,212,9.6,0,2.06,0,284.9,585,114,4,0,1999-01-20,23,0,0,0.64,0.06,143,0,2025-04-02T22:00:08.792867Z,0,4,0,0,100.0,0.6,149,67.2,11725,p220585,,0.18,True,0.0,0,,3,0,326,0,2.03,2,1.8,11,0,0,1.05,242,0,284,227,254,,False,0,241.0,136,-3,0.3,100.0,230,3,266.4,Downes,,0,100,0.03,329,98,226,114,1.1,1,0.09,1.39,a,118.0
584,Ben Brereton Díaz,48,MID,Southampton,13,2.31,11.43,0.0,2024-07-30,22711,10,0.0,446,192,2.7,0,2.02,0,63.6,443,194,3,0,,4,0,0,0.90,0.03,338,0,2025-01-22T10:11:54.592530Z,0,0,0,0,0.0,0.0,196,16.8,83187,p204814,,0.0,False,0.1,0,,7,0,417,0,1.05,0,1.3,1,0,0,0.81,284,0,43,156,475,,False,0,44.0,159,-7,0.0,0.0,721,0,21.8,Brereton Díaz,Loaned to Sheffield United,0,192,0.18,293,298,396,221,0.0,0,0.21,0.15,u,81.0
608,Tyler Dibling,43,MID,Southampton,66,2.32,46.40,1.4,2023-08-07,816236,48,0.0,1797,342,15.3,0,2.4,0,341.7,171,91,313,0,2006-02-17,19,0,0,2.60,0.07,111,0,2025-01-16T23:00:08.124193Z,0,3,0,4,100.0,0.4,112,86.8,690341,p496661,,0.15,True,1.4,0,4.0,2,1,267,2,4.06,3,2.1,6,0,0,0.95,119,0,246,55,258,,False,0,241.0,78,-2,0.3,100.0,249,579,261.0,Dibling,,0,80,0.13,590,110,165,117,0.9,2,0.2,1.46,a,264.0
623,Mateus Gonçalo Espanha Fernandes,50,MID,Southampton,87,2.17,65.96,1.8,2024-08-20,31551,62,0.0,2731,149,17.4,0,2.04,0,592.6,485,46,48,0,2004-07-10,32,0,0,3.96,0.1,43,0,2024-12-30T09:30:07.304371Z,0,5,0,7,100.0,0.8,84,147.2,25956,p551226,3.0,0.16,True,0.1,0,3.0,0,0,199,3,7.06,3,2.6,8,0,0,1.05,86,0,479,177,125,,False,0,173.0,57,0,0.4,100.0,202,32,509.8,M.Fernandes,,0,37,0.13,234,89,66,45,1.3,2,0.23,3.10,a,367.0
693,Joseph O'Brien-Whitmarsh,45,MID,Southampton,0,0.0,0.00,0.0,2024-08-27,828,0,0.0,0,285,0.0,0,0.0,0,0.0,777,305,0,0,2005-05-11,0,0,0,0.00,0.0,733,0,2025-02-04T10:28:24.963013Z,0,0,0,0,0.0,0.0,306,0.0,792,p545508,,0.0,False,0.0,0,,0,0,741,0,0.00,0,0.0,0,0,0,0.0,717,0,0,329,737,,False,0,104.0,298,0,0.0,0.0,672,0,0.0,O'Brien-Whitmarsh,Loaned to Accrington Stanley,0,305,0.0,450,264,737,305,0.0,0,0.0,0.00,u,0.0
718,Welington Damascena Santos,40,DEF,Southampton,12,2.06,6.82,1.4,2025-01-01,1299,6,0.0,298,190,3.0,0,1.81,0,53.6,697,140,2,0,2001-02-19,4,0,0,0.04,0.05,354,0,,0,1,0,0,,0.4,120,14.7,911,p500016,,0.3,True,0.0,0,,0,0,370,0,0.19,6,1.5,1,0,0,1.21,424,0,41,239,398,,False,0,30.0,151,0,0.4,,248,7,83.0,Welington,,0,118,0.01,679,77,410,142,0.9,0,0.06,0.15,a,11.0
719,Joachim Kayi-Sanda,40,DEF,Southampton,0,0.0,0.00,0.0,2025-01-09,727,0,0.0,0,232,0.0,0,0.0,0,0.0,720,246,4,0,2006-11-29,0,0,0,0.00,0.0,640,0,,0,0,0,0,,-1.0,246,0.0,595,p620408,,0.0,True,0.0,0,,0,0,660,0,0.00,0,0.0,0,0,0,0.0,604,0,0,243,652,,False,0,73.0,238,0,0.0,,542,7,0.0,Kayi Sanda,,0,245,0.0,727,211,652,246,-0.5,0,0.0,0.00,a,0.0
734,Albert Grønbæk,49,MID,Southampton,6,3.26,5.10,0.0,2025-01-21,1187,3,0.0,141,177,1.2,0,1.91,0,11.4,753,228,2,0,2001-05-23,2,0,0,0.12,0.01,447,0,2025-04-18T16:00:08.560117Z,0,0,0,0,100.0,-1.0,180,3.7,941,p494779,,0.0,True,0.0,0,,1,0,382,0,0.13,0,1.5,0,0,0,1.28,432,0,13,314,486,,False,0,58.0,222,-1,0.0,100.0,740,3,15.8,Grønbæk,,0,230,0.08,273,312,487,225,-0.5,0,0.09,0.01,a,9.0
748,Simon Rusk,5,MNG,Southampton,37,0.0,0.00,3.0,2025-04-07,3080,0,0.0,0,19,74.0,2,0.0,0,0.0,788,4,4,1,1981-12-17,0,10,0,0.00,0.0,526,1,2025-04-15T20:27:42.298703Z,0,0,0,0,100.0,2.0,4,0.0,2040,man47427,,0.0,True,0.0,0,,0,0,559,0,0.00,10,0.0,0,0,3,0.0,480,0,0,20,549,,False,0,241.0,4,0,6.0,100.0,99,6,0.0,Rusk,,10,4,0.0,800,15,549,4,2.5,0,0.0,0.00,a,0.0
798,Jay Robinson,44,FWD,Southampton,2,3.41,1.29,0.4,2024-08-27,2774,1,0.0,34,86,0.5,0,2.65,0,22.6,669,52,19,0,2007-03-15,0,0,0,0.00,0.03,416,0,,0,0,0,0,,-0.6,48,3.4,1021,p495024,,0.0,True,0.0,0,,1,0,475,0,0.01,0,1.0,0,0,0,0.0,470,0,10,83,503,,False,0,241.0,58,-1,0.1,,364,60,9.2,Jay Robinson,,0,47,0.0,536,34,489,49,-0.1,0,0.03,0.01,a,2.0
82,Dominic Solanke-Mitchell,73,FWD,Spurs,100,1.65,38.72,1.8,2024-08-10,2810186,41,0.0,2118,9,13.7,0,1.74,0,199.1,83,18,432,0,1997-09-14,24,0,0,10.10,0.05,200,0,2025-05-01T23:00:07.858271Z,0,4,1,6,100.0,1.8,13,135.6,5114826,p154566,,0.17,True,4.6,0,,2,1,48,5,11.23,0,4.0,0,0,0,1.02,30,0,369,16,147,,False,0,241.0,12,-2,0.2,100.0,210,569,459.2,Solanke,,0,22,0.43,22,21,83,17,1.8,8,0.48,1.13,a,712.0
478,Ashley Phillips,40,DEF,Spurs,0,0.0,0.00,0.0,,8361,0,0.0,0,210,0.0,0,0.0,0,0.0,408,229,5,0,,0,0,0,0.00,0.0,619,0,2024-08-26T10:10:07.966773Z,0,0,0,0,0.0,0.0,229,0.0,44399,p548308,,0.0,False,0.1,0,,0,0,639,0,0.00,0,0.0,0,0,0,0.0,582,0,0,146,631,,False,0,,220,0,0.0,0.0,517,0,0.0,A.Phillips,Loaned to Stoke City,0,228,0.0,701,190,631,229,0.0,0,0.0,0.00,u,0.0
479,Brandon Austin,40,GKP,Spurs,1,2.53,2.53,0.0,2017-07-22,40896,2,2.0,90,46,0.2,0,2.0,0,0.0,273,41,35,0,1999-01-08,1,0,0,0.00,0.0,579,0,,2,0,0,0,,0.0,41,2.0,46197,p214572,,0.0,True,0.4,0,,0,0,455,0,0.00,0,1.0,0,0,0,1.0,540,0,7,39,479,,False,0,241.0,30,0,0.0,,473,3,20.0,Austin,,0,49,0.0,651,52,505,41,0.0,0,0.0,0.00,a,0.0
480,Rodrigo Bentancur,49,MID,Spurs,47,1.47,25.45,0.6,2022-01-31,24527,24,0.0,1559,163,9.6,0,1.39,0,206.5,444,112,13,0,1997-06-25,20,0,0,1.36,0.06,194,0,2025-02-17T10:00:09.911033Z,0,3,0,1,100.0,0.6,131,68.8,41459,p202993,,0.17,True,0.1,0,,1,0,293,0,2.36,0,2.0,8,0,0,1.15,196,0,281,157,220,,False,0,230.0,120,-1,0.1,100.0,341,9,313.6,Bentancur,,0,130,0.08,254,161,222,97,0.6,2,0.14,1.00,a,165.0
481,Lucas Bergvall,44,MID,Spurs,44,1.82,24.33,0.8,2024-07-01,253518,25,0.0,1200,329,10.0,0,1.88,0,218.7,223,139,363,0,2006-02-02,11,0,0,0.71,0.06,185,0,2025-05-01T23:00:08.545135Z,0,3,0,0,0.0,0.0,168,55.0,261731,p570526,,0.23,True,0.8,0,,1,0,358,2,1.53,0,1.6,3,0,0,0.82,269,0,216,71,270,,False,0,206.0,151,-1,0.2,0.0,301,2,237.2,Bergvall,Ankle injury - Expected back 01 Jun,0,127,0.05,546,143,267,122,0.0,0,0.11,0.82,i,97.0
482,Yves Bissouma,48,MID,Spurs,48,1.66,24.40,0.6,2022-06-17,94902,24,0.0,1321,197,10.0,0,1.64,0,131.3,342,150,12,0,1996-08-30,16,0,0,0.64,0.03,253,0,2025-01-17T15:00:07.651873Z,0,3,0,4,100.0,0.6,150,46.6,98719,p227127,,0.2,True,0.2,0,,2,1,327,0,1.12,1,1.8,7,0,0,1.09,308,0,251,107,249,,False,0,132.0,171,-2,0.1,100.0,336,8,272.4,Bissouma,,0,160,0.04,302,159,293,111,0.6,2,0.07,0.48,a,59.0
483,Bryan Gil Salvatierra,50,MID,Spurs,0,0.0,0.00,0.0,,0,0,0.0,0,136,0.0,0,0.0,0,0.0,789,334,0,0,,0,0,0,0.00,0.0,778,0,2024-07-31T11:08:25.895794Z,0,0,0,0,0.0,0.0,334,0.0,153,p436234,,0.0,False,0.0,0,,0,0,779,0,0.00,0,0.0,0,0,0,0.0,772,0,0,338,779,,False,0,,333,0,0.0,0.0,749,0,0.0,Bryan,On loan to Girona for the season,0,334,0.0,217,320,779,334,0.0,0,0.0,0.00,u,0.0
484,Ben Davies,43,DEF,Spurs,28,1.73,23.13,0.4,2014-07-23,19513,22,0.0,1201,114,6.5,0,1.65,0,40.9,400,98,11,0,1993-04-24,13,0,0,0.27,0.04,372,0,2025-02-25T12:30:09.810172Z,0,3,0,0,100.0,0.4,95,38.4,31754,p115556,,0.22,True,0.2,0,,2,0,301,0,0.77,1,1.9,4,0,0,0.97,328,0,154,143,232,,False,0,244.0,108,-2,0.1,100.0,358,4,294.2,Davies,,0,128,0.02,565,111,311,87,0.4,0,0.06,0.50,a,47.0
485,Alfie Devine,45,MID,Spurs,0,0.0,0.00,0.0,,4716,0,0.0,0,259,0.0,0,0.0,0,0.0,561,286,0,0,,0,0,0,0.00,0.0,711,0,2024-09-10T11:37:22.522366Z,0,0,0,0,0.0,0.0,287,0.0,12904,p496179,,0.0,False,0.0,0,,0,0,719,0,0.00,0,0.0,0,0,0,0.0,692,0,0,213,714,,False,0,,278,0,0.0,0.0,646,0,0.0,Devine,Loaned to Westerlo,0,286,0.0,417,242,714,286,0.0,0,0.0,0.00,u,0.0
486,Radu Drăgușin,43,DEF,Spurs,24,2.06,28.59,0.0,2024-01-11,56147,29,0.0,1250,132,5.6,0,2.09,0,58.1,406,105,8,0,2002-02-03,14,0,0,0.13,0.01,344,0,2025-01-31T15:00:09.267677Z,0,2,0,0,0.0,0.0,124,36.2,70216,p493125,,0.14,True,0.1,0,,2,0,375,0,0.29,0,1.5,1,0,0,1.01,329,0,96,145,261,,False,0,177.0,109,-2,0.0,0.0,574,1,256.4,Dragusin,Knee injury - Expected back 01 Jun,0,112,0.01,589,231,323,98,0.0,0,0.02,0.16,i,47.0
487,Emerson Leite de Souza Junior,45,DEF,Spurs,0,0.0,0.00,0.0,,0,0,0.0,0,64,0.0,0,0.0,0,0.0,724,263,0,0,,0,0,0,0.00,0.0,688,0,2024-08-13T07:06:12.490889Z,0,0,0,0,0.0,0.0,262,0.0,2707,p241157,,0.0,False,0.0,0,,0,0,697,0,0.00,0,0.0,0,0,0,0.0,669,0,0,246,692,,False,0,,260,0,0.0,0.0,620,0,0.0,E.Royal,Transferred to AC Milan,0,262,0.0,383,248,692,263,0.0,0,0.0,0.00,u,0.0
488,Fraser Forster,43,GKP,Spurs,19,2.11,14.80,0.0,2022-06-10,105283,15,4.14,630,26,4.4,0,2.14,0,0.0,308,25,27,0,1988-03-17,7,0,0,0.00,0.0,653,0,,29,1,0,0,,0.0,28,22.2,106287,p40383,,0.14,True,0.3,0,,2,0,176,0,0.00,0,2.7,0,0,0,1.0,620,0,64,47,277,,False,0,241.0,56,-2,0.0,,561,11,221.0,Forster,,0,73,0.0,555,75,381,25,0.0,0,0.0,0.00,a,0.0
489,Archie Gray,46,MID,Spurs,42,1.93,33.35,1.4,2024-07-02,40737,35,0.0,1556,231,9.1,0,2.02,0,52.5,383,175,24,0,2006-03-12,17,0,0,0.03,0.01,355,0,2024-12-02T00:00:08.747842Z,0,2,1,0,100.0,1.4,170,29.6,51682,p547701,,0.12,True,0.2,0,,4,0,361,0,0.22,2,1.6,0,0,0,0.98,418,0,241,126,273,,False,0,241.0,216,-4,0.3,100.0,252,14,229.2,Gray,,0,197,0.0,360,113,352,125,1.4,0,0.01,0.19,a,13.0
490,Pierre-Emile Højbjerg,50,MID,Spurs,0,0.0,0.00,0.0,,0,0,0.0,0,121,0.0,0,0.0,0,0.0,771,332,0,0,,0,0,0,0.00,0.0,775,0,2024-07-23T11:58:08.802970Z,0,0,0,0,0.0,0.0,332,0.0,532,p132015,,0.0,False,0.0,0,,0,0,777,0,0.00,0,0.0,0,0,0,0.0,770,0,0,326,777,,False,0,,331,0,0.0,0.0,744,0,0.0,Højbjerg,On loan to Marseille for the season,0,332,0.0,200,315,777,332,0.0,0,0.0,0.00,u,0.0
491,Brennan Johnson,62,MID,Spurs,134,1.58,36.55,1.6,2023-09-01,2269014,34,0.0,2078,35,21.6,0,1.47,0,294.7,124,43,1187,0,2001-05-23,23,0,0,10.27,0.09,137,0,2025-01-17T15:00:07.684598Z,0,2,0,13,100.0,1.6,14,159.7,2137363,p242898,,0.09,True,2.5,0,,3,2,30,6,12.26,0,4.3,5,0,0,1.0,27,0,455,41,98,,False,0,244.0,16,-3,0.3,100.0,242,400,559.4,Johnson,,0,96,0.44,62,108,61,36,1.6,11,0.53,1.99,a,749.0
492,Dejan Kulusevski,62,MID,Spurs,117,1.6,42.39,1.4,2023-07-01,1487482,41,0.0,2386,38,18.9,0,1.55,0,843.8,130,10,153,0,2000-04-25,27,0,0,4.06,0.15,14,0,2025-03-06T00:00:09.617926Z,0,6,0,9,100.0,1.4,36,218.4,1551255,p445044,,0.23,True,2.3,0,3.0,3,0,80,4,8.09,1,3.7,3,0,0,1.02,28,0,426,44,70,,False,0,206.0,17,-3,0.2,100.0,263,171,613.6,Kulusevski,,0,13,0.15,65,123,14,22,1.4,7,0.3,4.03,a,728.0
493,Giovani Lo Celso,49,MID,Spurs,0,0.0,0.00,0.0,,2052,0,0.0,0,162,0.0,0,0.0,0,0.0,621,329,0,0,,0,0,0,0.00,0.0,771,0,2024-08-31T06:14:45.936781Z,0,0,0,0,0.0,0.0,330,0.0,10724,p200826,,0.0,False,0.0,0,,1,0,773,0,0.00,0,0.0,0,0,0,0.0,760,0,0,246,772,,False,0,,327,-1,0.0,0.0,734,0,0.0,Lo Celso,Transferred to Real Betis,0,330,0.0,252,307,772,329,0.0,0,0.0,0.00,u,0.0
494,James Maddison,74,MID,Spurs,133,1.62,32.39,1.2,2023-06-28,2397488,32,0.0,1799,12,18.0,0,1.6,0,702.3,96,22,1427,0,1996-11-23,21,0,0,5.54,0.3,32,0,2025-05-01T23:00:08.579870Z,0,6,0,15,0.0,0.0,16,187.8,2573118,p172780,2.0,0.3,True,4.0,0,1.0,1,3,32,8,11.46,0,4.3,6,0,0,1.05,59,0,592,31,54,2.0,False,0,241.0,38,-1,0.2,0.0,280,19,683.4,Maddison,Knee injury - Expected back 01 Jun,0,27,0.28,19,134,29,15,0.0,9,0.58,5.92,i,495.0
495,Pedro Porro,53,DEF,Spurs,99,1.68,47.10,1.0,2023-07-01,2916491,43,0.0,2516,19,18.7,0,1.54,0,893.3,20,1,2022,0,1999-09-13,27,0,0,1.63,0.17,10,0,2024-08-19T23:00:06.196679Z,0,6,0,6,100.0,1.0,35,184.6,4655314,p441164,1.0,0.21,True,17.0,0,2.0,2,2,133,6,6.28,0,3.1,4,0,0,0.97,173,0,459,7,33,,False,0,200.0,32,-2,0.2,100.0,290,597,759.2,Pedro Porro,,0,1,0.06,154,85,35,12,1.0,2,0.23,4.65,a,192.0
496,Sergio Reguilón,41,DEF,Spurs,1,0.88,1.18,0.0,2020-09-19,15408,1,0.0,121,160,0.2,0,0.74,0,20.2,396,167,5,0,1996-12-16,0,0,0,0.07,0.18,419,0,,0,0,0,0,,0.0,192,5.2,34061,p199249,,0.0,True,0.2,0,,4,0,553,0,0.31,0,0.3,2,0,0,0.0,426,0,17,142,477,,False,0,200.0,153,-4,0.0,,548,14,20.8,Reguilón,,0,149,0.05,629,215,471,172,0.0,0,0.23,0.24,a,11.0
497,Richarlison de Andrade,68,FWD,Spurs,33,1.2,6.28,2.6,2022-07-01,76104,7,0.0,470,17,4.9,0,1.34,0,57.0,284,34,55,0,1997-05-10,4,0,0,3.71,0.11,346,0,2025-04-02T14:30:08.597402Z,0,1,0,0,100.0,2.6,27,47.3,159963,p212319,,0.19,True,0.4,0,,2,0,218,1,4.31,0,2.5,2,0,0,0.77,132,0,135,46,313,2.0,False,0,30.0,33,-2,0.4,100.0,139,79,179.8,Richarlison,,0,38,0.71,34,14,290,28,2.6,4,0.82,0.60,a,243.0
498,Cristian Romero,49,DEF,Spurs,49,1.23,19.31,0.4,2022-08-30,974207,22,0.0,1416,31,10.0,0,1.4,0,113.1,101,70,166,0,1998-04-27,18,0,0,1.52,0.05,271,0,2024-11-21T14:30:08.425075Z,0,3,0,3,100.0,0.4,55,69.0,1293455,p221632,,0.19,True,3.5,0,,1,1,183,1,2.33,0,2.7,3,0,0,1.14,143,0,245,38,200,,False,0,10.0,19,-1,0.1,100.0,373,136,343.2,Romero,,0,75,0.1,257,118,220,71,0.4,1,0.15,0.81,a,232.0
499,Pape Matar Sarr,47,MID,Spurs,69,1.76,35.02,1.6,2021-08-27,60211,38,0.0,1790,219,14.7,0,1.91,0,253.5,370,94,35,0,2002-09-14,20,0,0,3.72,0.04,161,0,2025-01-24T00:00:10.023844Z,0,2,0,4,100.0,1.6,126,83.2,70988,p482442,,0.1,True,0.2,0,,3,1,288,2,4.49,2,2.0,6,0,0,1.01,154,0,355,117,180,,False,0,189.0,97,-3,0.3,100.0,231,23,375.0,P.M.Sarr,,0,109,0.19,337,99,175,75,1.6,3,0.23,0.77,a,208.0
500,Dane Scarlett,44,FWD,Spurs,6,2.41,0.83,0.0,2020-08-21,147595,1,0.0,31,85,1.4,0,2.9,0,11.0,242,48,255,0,2004-03-24,0,0,0,0.04,0.0,449,0,2024-08-14T08:32:58.295903Z,0,0,0,0,100.0,0.0,34,5.2,95492,p490145,,0.0,True,0.7,0,,1,0,284,1,0.04,0,2.0,0,0,0,0.0,404,0,20,41,465,,False,0,241.0,52,-1,0.0,100.0,593,220,24.4,Scarlett,,0,51,0.12,533,47,472,43,0.0,0,0.12,0.00,a,17.0
502,Manor Solomon,54,MID,Spurs,0,0.0,0.00,0.0,,480,0,0.0,0,81,0.0,0,0.0,0,0.0,652,340,1,0,,0,0,0,0.00,0.0,790,0,2024-08-29T11:11:30.036154Z,0,0,0,0,0.0,0.0,340,0.0,5493,p235674,,0.0,False,0.0,0,,1,0,789,0,0.00,0,0.0,0,0,0,0.0,787,0,0,265,790,,False,0,,339,-1,0.0,0.0,773,0,0.0,Solomon,Season long loan to Leeds United,0,340,0.0,132,331,790,340,0.0,0,0.0,0.00,u,0.0
503,Son Heung-min,97,MID,Spurs,127,1.62,36.38,0.2,2015-08-28,2134176,33,0.0,2019,4,13.1,0,1.47,1,729.9,92,14,646,0,1992-07-08,23,0,0,7.08,0.22,23,0,2025-04-14T08:30:08.160452Z,0,4,0,12,50.0,0.1,13,204.7,2782756,p85971,,0.18,True,4.1,0,4.0,3,2,27,10,12.03,1,4.4,1,0,0,1.03,35,0,542,28,65,1.0,False,0,114.0,20,-3,0.0,50.0,424,28,628.6,Son,Foot injury - 50% chance of playing,0,19,0.32,5,198,19,20,0.1,7,0.54,4.95,d,688.0
504,Djed Spence,44,DEF,Spurs,50,1.73,32.27,0.4,2022-07-19,170434,35,0.0,1679,100,11.4,0,1.88,0,222.2,227,65,405,0,2000-08-09,18,0,0,0.58,0.08,183,0,2025-01-24T12:30:09.092907Z,0,3,1,6,100.0,0.4,80,72.5,97508,p232859,,0.16,True,0.8,0,,1,2,251,2,1.98,1,2.2,2,0,0,0.96,266,0,226,87,173,,False,1,241.0,75,-1,0.1,100.0,363,38,401.2,Spence,,0,39,0.03,521,114,206,65,0.4,1,0.11,1.40,a,100.0
505,Destiny Udogie,48,DEF,Spurs,43,1.52,31.01,-0.4,2022-08-16,340721,31,0.0,1833,41,9.0,0,1.52,0,255.6,163,64,75,0,2002-11-28,23,0,0,0.31,0.06,159,0,2024-12-30T09:30:07.165603Z,0,2,1,0,100.0,-0.4,105,73.7,596983,p487053,,0.1,True,1.5,0,,2,0,328,1,1.53,0,1.8,2,0,0,1.13,227,0,243,63,198,,False,0,106.0,60,-2,-0.1,100.0,801,42,347.4,Udogie,,0,34,0.02,316,266,203,70,-0.4,0,0.08,1.22,a,132.0
506,Micky van de Ven,45,DEF,Spurs,31,1.13,11.96,0.0,2023-08-08,1056818,15,0.0,949,72,6.9,0,1.42,0,39.3,126,118,114,0,2001-04-19,11,0,0,0.54,0.07,379,0,2025-02-14T14:30:08.767065Z,0,2,0,2,100.0,0.0,60,29.2,1526445,p491279,,0.19,True,2.4,0,,0,1,193,2,1.24,0,2.6,4,0,0,1.04,311,0,139,45,298,,False,0,152.0,98,0,0.0,100.0,643,69,195.4,Van de Ven,,0,131,0.05,414,251,355,110,0.0,0,0.12,0.70,a,57.0
507,Alejo Véliz,50,FWD,Spurs,0,0.0,0.00,0.0,,0,0,0.0,0,50,0.0,0,0.0,0,0.0,743,82,0,0,,0,0,0,0.00,0.0,786,0,2024-08-10T12:19:41.352153Z,0,0,0,0,0.0,0.0,82,0.0,986,p536908,,0.0,False,0.0,0,,0,0,786,0,0.00,0,0.0,0,0,0,0.0,780,0,0,86,787,,False,0,,82,0,0.0,0.0,759,0,0.0,Veliz,Loaned to Espanyol,0,82,0.0,232,75,787,82,0.0,0,0.0,0.00,u,0.0
508,Guglielmo Vicario,48,GKP,Spurs,65,1.36,31.33,0.6,2023-07-01,277216,33,2.78,2070,11,13.5,0,1.43,0,0.0,148,18,178,0,1996-10-07,23,0,0,0.00,0.0,766,0,2024-11-26T00:00:08.341528Z,64,4,0,2,100.0,0.6,26,54.9,538700,p184254,,0.17,True,1.9,0,,2,1,167,0,0.00,0,2.8,1,0,0,1.0,755,0,293,21,104,,False,0,106.0,72,-2,0.1,100.0,333,78,551.4,Vicario,,0,81,0.0,290,24,268,17,0.6,0,0.0,0.00,a,0.0
509,Timo Werner,62,MID,Spurs,34,2.04,11.41,0.0,2024-01-09,14859,12,0.0,504,29,5.5,0,2.14,0,148.0,414,160,12,0,1996-03-06,4,0,0,1.04,0.28,238,0,2025-01-14T17:00:08.863619Z,0,1,0,2,100.0,0.0,143,37.1,36734,p165153,,0.18,True,0.1,0,,3,0,315,3,2.59,0,1.9,0,0,0,0.71,252,0,120,144,365,,False,0,80.0,141,-3,0.0,100.0,788,6,114.6,Werner,,0,153,0.19,55,342,317,170,0.0,0,0.47,1.55,a,113.0
510,Alfie Whiteman,39,GKP,Spurs,0,0.0,0.00,0.0,2016-07-01,136498,0,0.0,0,71,0.0,0,0.0,0,0.0,154,50,207,0,1998-10-02,0,0,0,0.00,0.0,552,0,,0,0,0,0,,0.0,50,0.0,111386,p175941,,0.0,True,1.7,0,,1,0,583,0,0.00,0,0.0,0,0,0,0.0,508,0,0,23,573,,False,0,241.0,12,-1,0.0,,437,93,0.0,Whiteman,,0,32,0.0,745,34,573,50,0.0,0,0.0,0.00,a,0.0
609,Will Lankshear,45,FWD,Spurs,3,0.18,0.02,0.0,2022-12-08,434203,0,0.0,10,74,0.7,0,0.0,0,0.0,212,67,59,0,,0,0,0,0.00,0.0,740,0,2025-02-06T23:45:33.840689Z,0,0,0,0,0.0,0.0,52,0.0,403382,p552427,,0.0,False,1.0,0,,0,0,491,0,0.00,0,1.0,0,0,0,0.0,724,0,7,37,744,,False,0,241.0,67,0,0.0,0.0,679,0,0.0,Lankshear,Loaned to West Bromwich Albion,0,66,0.0,458,57,744,67,0.0,0,0.0,0.00,u,0.0
610,Mikey Moore,45,MID,Spurs,16,1.81,5.22,0.4,2024-05-01,50326,3,0.0,259,265,3.6,0,1.04,0,43.0,372,209,12,0,2007-08-11,2,0,0,0.20,0.19,366,0,2024-11-07T09:00:08.150966Z,0,0,0,0,100.0,0.4,148,9.5,54709,p499721,,0.0,True,0.2,0,,0,0,325,2,0.75,1,1.8,0,0,0,0.69,364,0,42,119,467,,False,0,241.0,197,0,0.1,100.0,366,7,23.6,Moore,,0,201,0.07,423,172,438,216,0.4,0,0.26,0.55,a,30.0
612,Wilson Odobert,53,MID,Spurs,31,1.64,12.72,3.0,2024-08-16,12551,14,0.0,698,94,5.8,0,1.81,0,93.7,569,171,12,0,2004-11-28,8,0,0,1.24,0.09,297,0,2024-10-30T12:00:07.631102Z,0,1,0,3,100.0,3.0,110,30.8,12166,p550839,,0.13,True,0.0,0,,2,0,260,0,1.95,2,2.2,0,0,0,1.03,228,0,84,217,399,,False,0,73.0,129,-2,0.6,100.0,116,27,82.0,Odobert,,0,178,0.16,158,49,347,186,3.0,1,0.25,0.71,a,132.0
683,Callum Olusesi,45,MID,Spurs,0,0.0,0.00,0.0,2024-11-06,1343,0,0.0,0,266,0.0,0,0.0,0,0.0,725,291,2,0,2007-03-11,0,0,0,0.00,0.0,716,0,,0,0,0,0,,0.0,292,0.0,1043,p499726,,0.0,True,0.0,0,,0,0,724,0,0.00,0,0.0,0,0,0,0.0,697,0,0,301,719,,False,0,241.0,283,0,0.0,,651,3,0.0,Olusesi,,0,291,0.0,424,247,719,291,0.0,0,0.0,0.00,a,0.0
684,Malachi Hardy,40,DEF,Spurs,0,0.0,0.00,0.0,2024-11-22,3084,0,0.0,0,227,0.0,0,0.0,0,0.0,609,241,4,0,2008-03-10,0,0,0,0.00,0.0,633,0,,0,0,0,0,,0.0,241,0.0,2474,p611920,,0.0,True,0.0,0,,0,0,653,0,0.00,0,0.0,0,0,0,0.0,597,0,0,211,645,,False,0,241.0,233,0,0.0,,535,3,0.0,Hardy,,0,240,0.0,720,206,645,241,0.0,0,0.0,0.00,a,0.0
